,Title,Image,Old price,New price,Diagonal of display,Shape of display,Processor series,CPU,Cores,CPU base frequency,RAM,RAM type,RAM frequency,HDD,SSD,Video card,Model of video card,Video card capacity,Web-camera,Shape,Weight
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_ideapad-520-15-81bf00jura.html,Ноутбук LENOVO IdeaPad 520-15 81BF00JURA,https://i1.foxtrot.com.ua/product/thumb/6413666.jpg,,24257,15.6,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,DDR4,2133,1 Тб,128 Гб,NVIDIA,GeForce MX150,4 Гб,1 Мп (HD),378 x 260 x 22,2.2 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_ux410ua-gv346t.html,Ноутбук ASUS Zenbook UX410UA-GV346T,https://i1.foxtrot.com.ua/product/thumb/6413669.jpg,,34299,14,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,16 Гб,DDR4,2400,1 Тб,256 Гб,,Intel UHD Graphics 620,,1 Мп (HD),323 x 223 x 18.95,1.4 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_x705ma-gc003-90nb0if3-m00040.html,Ноутбук ASUS VivoBook 17 X705MA-GC003 (90NB0IF3-M00040) White,https://i1.foxtrot.com.ua/product/thumb/6413673.jpg,,12490,17.3,1920 x 1080,Intel® Pentium™,N5000,4,1.1,4 Гб,DDR4,2400,1 Тб,,,Intel UHD Graphics 605,,0.3 Мп (VGA),411 x 270 x 23,2.1 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_vostro-3568-n066vn01_h.html,Ноутбук DELL Vostro 3568 N066VN01_H,https://i1.foxtrot.com.ua/product/thumb/6413675.jpg,,21234,15.6,1920 x 1080,Intel® Core™ i5 (7 поколение),7200U,2,2.5,8 Гб,DDR4,,,256 Гб,,Intel HD Graphics 620,,1 Мп (HD),380 x 260 x 23.65,2.18 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_ideapad-320-15-80xr01ctra.html,Ноутбук LENOVO IdeaPad 320-15 (80XR01CTRA),https://i1.foxtrot.com.ua/product/thumb/6413682.jpg,,9747,15.6,1366 х 768,Intel® Celeron™,N3350,2,1.1,4 Гб,DDR3L,1600,,256 Гб,,Intel HD Graphics 500,,0.3 Мп (VGA),378 x 260 x 22.9,2.2 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_v330-15-81ax00j2ra.html,Ноутбук LENOVO V330-15 (81AX00J2RA) Iron Grey,https://i1.foxtrot.com.ua/product/thumb/6416233.jpg,,18212,15.6,1920 x 1080,Intel® Core™ i3 (8 поколение),8130U,2,2.2,4 Гб,DDR4,2400,1 Тб,,,Intel UHD Graphics 620,,1 Мп (HD),375 x 253 x 22.3,1.8 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_alienware-17-r5-af98161s3dw-219.html,Ноутбук DELL Alienware 17 R5 (AF98161S3DW-219),https://i1.foxtrot.com.ua/product/thumb/6416237.jpg,,110599,17.3,1920 x 1080,Intel® Core™ i9 (8 поколение),8950HK,6,2.9,16 Гб,DDR4,2666,1 Тб,512 Гб,NVIDIA,GeForce GTX1080,8 Гб,1080p,424 x 332 x 29.9,4.42 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_x540nv-dm058-90nb0hm1-m01050.html,Ноутбук ASUS X540NV-DM058 (90NB0HM1-M01050),https://i1.foxtrot.com.ua/product/thumb/6416245.jpg,,13299,15.6,1920 x 1080,Intel® Pentium™,N4200,4,1.1,4 Гб,LPDDR3,1866,,256 Гб,NVIDIA,GeForce 920MX,2 Гб,0.3 Мп (VGA),381 x 251 x 27.2,2 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_t103haf-gr051t-90nb0ftb-m01660.html,Нетбук ASUS T103HAF-GR051T (90NB0FTB-M01660),https://i1.foxtrot.com.ua/product/thumb/6416257.jpg,,12999,10.1,1280 x 800,Intel® Atom™,x5-Z8350,4,1.44,4 Гб,LPDDR3,1600,,,,Intel HD Graphics,,1 Мп (HD),261 x 172 x 10,0.87 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_alienware-17-r5-af78161s2dw-219.html,Ноутбук DELL Alienware 17 R5 (AF78161S2DW-219),https://i1.foxtrot.com.ua/product/thumb/6416262.jpg,,79999,17.3,1920 x 1080,Intel® Core™ i7 (8 поколение),8750H,6,2.2,16 Гб,DDR4,2666,,256 Гб,NVIDIA,GeForce GTX1070,8 Гб,1080p,424 x 332 x 29.9,4.42 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_v330-15-81ax00ksra.html,Ноутбук LENOVO V330-15 (81AX00KSRA) Iron Grey,https://i1.foxtrot.com.ua/product/thumb/6416267.jpg,,19950,15.6,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,DDR4,2400,,256 Гб,,Intel UHD Graphics 620,,1 Мп (HD),375 х 253 х 22.3,1.8 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_acer_aspire-5-a515-51g-nx-gwjeu-003.html,Ноутбук ACER Aspire 5 A515-51G (NX.GWJEU.003),https://i1.foxtrot.com.ua/product/thumb/6416273.jpg,,20299,15.6,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,DDR4,,1 Тб,,NVIDIA,GeForce MX130,2 Гб,1 Мп (HD),381.6 x 263 x 21,2.2 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_hp_probook-450-g5-4qw19es.html,Ноутбук HP ProBook 450 G5 (4QW19ES),https://i1.foxtrot.com.ua/product/thumb/6416274.jpg,,20608,15.6,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,DDR4,2400,1 Тб,,,Intel UHD Graphics 620,,1 Мп (HD),376 x 264.1 x 20.8,2.1 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_acer_aspire-3-a315-51-nx-gs6eu-016.html,Ноутбук ACER Aspire 3 A315-51 (NX.GS6EU.016),https://i1.foxtrot.com.ua/product/thumb/6416281.jpg,,12899,15.6,1920 x 1080,Intel® Core™ i3 (7 поколение),7020U,2,2.3,4 Гб,DDR4,,1 Тб,,,Intel HD Graphics 620,,0.3 Мп (VGA),381.6 x 259 x 21,2.1 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_acer_aspire-5-a515-51g-nx-gvqeu-008.html,Ноутбук ACER Aspire 5 A515-51G (NX.GVQEU.008),https://i1.foxtrot.com.ua/product/thumb/6416284.jpg,,22199,15.6,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,DDR4,,1 Тб,,NVIDIA,GeForce MX130,2 Гб,1 Мп (HD),381.6 x 263 x 21,2.2 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_acer_aspire-5-a515-51g-nx-gwheu-045.html,Ноутбук ACER Aspire 5 A515-51G (NX.GWHEU.045),https://i1.foxtrot.com.ua/product/thumb/6416290.jpg,,19499,15.6,1920 x 1080,Intel® Core™ i3 (8 поколение),8130U,2,2.2,8 Гб,DDR4,,1 Тб,128 Гб,NVIDIA,GeForce MX130,2 Гб,1 Мп (HD),381.6 x 263 x 21,2.2 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_thinkpad-x1-carbon6-20kh0039rt.html,Ноутбук LENOVO ThinkPad X1 Carbon6 (20KH0039RT),https://i1.foxtrot.com.ua/product/thumb/6416318.jpg,,59223,14,1920 x 1080,Intel® Core™ i7 (8 поколение),8550U,4,1.8,8 Гб,LPDDR3,2133,,512 Гб,,Intel UHD Graphics 620,,1 Мп (HD),323.5 x 217.1 x 15.95,1.13 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_ux550ge-bo003r90nb0hw3-m00040.html,Ноутбук ASUS UX550GE-BO003R (90NB0HW3-M00040),https://i1.foxtrot.com.ua/product/thumb/6416319.jpg,,67799,15.6,1920 x 1080,Intel® Core™ i7 (8 поколение),8750H,6,2.2,16 Гб,DDR4,2400,,1 Тб,NVIDIA,GeForce GTX1050Ti,4 Гб,0.3 Мп (VGA),365 x 251 x 18.9,1.89 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_ideapad-530s-14-81eu00f8ra.html,Ноутбук Lenovo IdeaPad 530S-14IKB (81EU00F8RA) Mineral Grey,https://i1.foxtrot.com.ua/product/thumb/6416324.jpg,,24042,15.6,1920 x 1080,Intel® Core™ i3 (8 поколение),8130U,2,2.2,8 Гб,DDR4,2400,,256 Гб,NVIDIA,GeForce MX150,2 Гб,1 Мп (HD),323.4 x 226 x 16.4,1.59 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_acer_aspire-5-a517-51gnx-gvqeu-020.html,Ноутбук ACER Aspire 5 A517-51G (NX.GVQEU.020),https://i1.foxtrot.com.ua/product/thumb/6416327.jpg,,25399,17.3,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,DDR4,,1 Тб,,NVIDIA,GeForce MX130,2 Гб,1 Мп (HD),423.3 x 289.9 x 28.3,3 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_panasonic_toughbook-cf-31-cf-314b600n9.html,Ноутбук PANASONIC TOUGHBOOK CF-31 (CF-314B600N9),https://i1.foxtrot.com.ua/product/thumb/6416344.jpg,,101200,13,1024 х 600,Intel® Core™ i5 (5 поколение),5300U,2,2.3,4 Гб,DDR3,,500 Гб,,,Intel HD Graphics 5500,,0.3 Мп (VGA),302 x 292 x 73.5,3.72 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_panasonic_toughbook-cf-33-12qhd-cf-33aehazt9.html,Ноутбук PANASONIC TOUGHBOOK CF-33 12QHD (CF-33AEHAZT9),https://i1.foxtrot.com.ua/product/thumb/6416345.jpg,,136633,12,2160 x 1440,Intel® Core™ i5 (7 поколение),7300U,2,2.6,8 Гб,DDR3,,,256 Гб,,Intel HD Graphics 620,,8 Мп/2 Мп,46 x 312 x 289,2.77 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_thinkpad-e480-20kn0023rt.html,Ноутбук LENOVO ThinkPad E480 (20KN0023RT),https://i1.foxtrot.com.ua/product/thumb/6416440.jpg,,26889,14,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,DDR4,2400,,128 Гб,,Intel UHD Graphics 620,,1 Мп (HD),329 x 242 x 22,1.75 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_thinkpad-e580-20ks003art.html,Ноутбук LENOVO ThinkPad E580 (20KS003ART),https://i1.foxtrot.com.ua/product/thumb/6416443.jpg,,33018,15.6,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,DDR4,2400,1 Тб,256 Гб,,Intel UHD Graphics 620,,1 Мп (HD),369 х 252 x 19.95,2.1 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_v130-15-6ag-81hn00jgra.html,Ноутбук Lenovo V130-15IKB (81HN00JGRA) Iron Grey,https://i1.foxtrot.com.ua/product/thumb/6416447.jpg,,16302,15.6,1920 x 1080,Intel® Core™ i5 (7 поколение),7200U,2,2.5,8 Гб,DDR4,2133,,128 Гб,,Intel HD Graphics 620,,1 Мп (HD),375 x 253 x 22.3,1.85 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_330-15-81de01fxra.html,Ноутбук LENOVO IdeaPad 330 15.6/Onyx Black (81DE01FXRA),https://i1.foxtrot.com.ua/product/thumb/6416459.jpg,,18999,15.6,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,DDR4,2133,1 Тб,,NVIDIA,GeForce MX150,2 Гб,0.3 Мп (VGA),378 x 260 x 22.9,2.2 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_yoga-530-onyx-black81ek00kvra.html,Ноутбук LENOVO Yoga 530 Onyx Black (81EK00KVRA),https://i1.foxtrot.com.ua/product/thumb/6416479.jpg,,32251,14,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,16 Гб,DDR4,2400,,256 Гб,,Intel UHD Graphics 620,,1 Мп (HD),328 x 229 x 17.6,1.6 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_hp_pavilion-laptop-14-ce0054ur-4rl78ea.html,Ноутбук HP Pavilion Laptop 14-ce0054ur (4RL78EA),https://i1.foxtrot.com.ua/product/thumb/6416675.jpg,,15762,14,1920 x 1080,Intel® Core™ i3 (8 поколение),8130U,2,2.2,8 Гб,DDR4,2400,,128 Гб,,Intel UHD Graphics 620,,1 Мп (HD),326.8 x 225.5 x 17.9,1.59 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_hp_i3-6006u2-0dark-ash-silver-3ql42es.html,Ноутбук HP 250 G6 (3QL42ES),https://i1.foxtrot.com.ua/product/thumb/6411876.jpg,,15193,15.6,1366 х 768,Intel® Core™ i3 (7 поколение),6006U,4,2.0,8 Гб,DDR4,2133,,128 Гб,,Intel HD Graphics 520,,0.3 Мп (VGA),380 x 253.8 x 23.8,1.86 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_hp_i5-7200u-2-5-3-1dark-ash-silver-1xn54es.html,Ноутбук HP 250 G6 (1XN54ES),https://i1.foxtrot.com.ua/product/thumb/6411877.jpg,,17453,15.6,1366 х 768,Intel® Core™ i5 (7 поколение),7200U,2,2.5,4 Гб,DDR4,2133,1 Тб,,,Intel HD Graphics 620,,0.3 Мп (VGA),380 x 253.8 x 23.8,1.86 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_hp_i5-7200u-1xn47ea.html,Ноутбук HP 250 G6 (1XN47EA),https://i1.foxtrot.com.ua/product/thumb/6411878.jpg,,18655,15.6,1366 х 768,Intel® Core™ i5 (7 поколение),7200U,2,2.5,4 Гб,DDR4,2133,500 Гб,,AMD,Radeon R5 M430,2 Гб,0.3 Мп (VGA),380 x 253.8 x 23.8,1.86 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_hp_probook-440-g5-i7-8550u-sriblya-1mj83av_v23.html,Ноутбук HP ProBook 440 G5 (1MJ83AV_V23),https://i1.foxtrot.com.ua/product/thumb/6411899.jpg,,34765,14,1920 x 1080,Intel® Core™ i7 (8 поколение),8550U,4,1.8,16 Гб,DDR4,2400,,512 Гб,NVIDIA,GeForce 930MX,2 Гб,1 Мп (HD),336 x 238 x 20,1.63 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_acer_nitro-5-an515-52-70vnnh-q3leu-043.html,Ноутбук ACER Nitro 5 AN515-52-70VN (NH.Q3LEU.043),https://i1.foxtrot.com.ua/product/thumb/6415346.jpg,,37999,15.6,1920 x 1080,Intel® Core™ i7 (8 поколение),8750H,6,2.2,16 Гб,DDR4,2400,,512 Гб,NVIDIA,GeForce GTX1050Ti,4 Гб,1 Мп (HD),26.75 х 390 х 266,2.7 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_acer_predator-helios-300-ph315-51-58aynh-q3feu-037.html,ACER Predator Helios 300 PH315-51-58AY(NH.Q3FEU.037),https://i1.foxtrot.com.ua/product/thumb/6415352.jpg,,43499,15.6,1920 x 1080,Intel® Core™ i5 (8 поколение),8300H,4,2.3,16 Гб,DDR4,2400,1 Тб,256 Гб,NVIDIA,GeForce GTX1060,6 Гб,1 Мп (HD),27.9 х 391.2 х 266.7,2.69 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_acer_predator-helios-300-ph317-52-78ymnh-q3deu-042.html,Ноутбук ACER Predator Helios 300 PH317-52-78YM (NH.Q3DEU.042),https://i1.foxtrot.com.ua/product/thumb/6415355.jpg,,40699,17.3,1920 x 1080,Intel® Core™ i7 (8 поколение),8750H,6,2.2,8 Гб,DDR4,2133,1 Тб,,NVIDIA,GeForce GTX1060,6 Гб,1 Мп (HD),432.32 x 289.91 x 29,3 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_acer_swift-1-sf114-32-c16p-goldnx-gxreu-004.html,Ноутбук ACER Swift 1 SF114-32-C16P/Gold (NX.GXREU.004),https://i1.foxtrot.com.ua/product/thumb/6415362.jpg,,13799,14,1920 x 1080,Intel® Celeron™,N4000,2,1.1,4 Гб,DDR4,,,128 Гб,,Intel UHD Graphics 600,,1 Мп (HD),14.95 x 323 x 228,1.3 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_acer_swift-1-sf114-32-p1kr-goldnx-gxreu-008.html,Ноутбук ACER Swift 1 SF114-32-P1KR/Gold (NX.GXREU.008),https://i1.foxtrot.com.ua/product/thumb/6415364.jpg,,14999,14,1920 x 1080,Intel® Pentium™,N5000,2,1.1,4 Гб,DDR4,,,128 Гб,,Intel UHD Graphics 605,,1 Мп (HD),14.95 x 323 x 228,1.3 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_acer_swift-1-sf114-32-p9c8-goldnx-gxreu-010.html,Ноутбук ACER Swift 1 SF114-32-P9C8/Gold (NX.GXREU.010),https://i1.foxtrot.com.ua/product/thumb/6415373.jpg,,16999,14,1920 x 1080,Intel® Pentium™,N5000,4,1.1,8 Гб,DDR4,,,128 Гб,,Intel UHD Graphics 605,,1 Мп (HD),14.95 x 323 x 228,1.3 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_v130-grey81hm009ura.html,Ноутбук LENOVO V130 Grey (81HM009URA),https://i1.foxtrot.com.ua/product/thumb/6415429.jpg,,7781,14,1366 х 768,Intel® Celeron™,N4000,2,1.1,4 Гб,DDR4,2400,,128 Гб,,Intel UHD Graphics 600,,0.3 Мп (VGA),343 x 247 x 20.3,1.6 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_v330-grey81ax006dra.html,Ноутбук LENOVO V330 Grey (81AX006DRA),https://i1.foxtrot.com.ua/product/thumb/6415434.jpg,,25023,15.6,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,DDR4,2400,1 Тб,128 Гб,,Intel UHD Graphics 620,,1 Мп (HD),375 х 253 х 22.3,1.8 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_ideapad-330-onyx-black81d100hmra.html,Ноутбук LENOVO IdeaPad 330 Onyx Black (81D100HMRA),https://i1.foxtrot.com.ua/product/thumb/6415441.jpg,,9599,15.6,1920 x 1080,,N5000,4,1.1,4 Гб,DDR4,,1 Тб,,,Intel UHD Graphics 605,,0.3 Мп (VGA),378 x 260 x 22.9,2.2 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_330-15-81d100hsra.html,Ноутбук LENOVO 330-15 (81D100HSRA) Onyx Black,https://i1.foxtrot.com.ua/product/thumb/6415448.jpg,,7949,15.6,1366 х 768,,N4000,2,1.1,4 Гб,DDR4,2400,500 Гб,,,Intel UHD Graphics 600,,0.3 Мп (VGA),378 x 260 x 22.9,2.2 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_latitude-5491n006l549114_ubu.html,Ноутбук DELL Latitude 5491 (N006L549114_UBU),https://i1.foxtrot.com.ua/product/thumb/6415495.jpg,,49899,14,1920 x 1080,Intel® Core™ i7 (8 поколение),8850H,6,2.6,16 Гб,DDR4,2666,,512 Гб,,Intel UHD Graphics 620,,1 Мп (HD),20.3 х 333.4 х 228.9,1.65 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_latitude-5591n003l559115_w10.html,Ноутбук DELL Latitude 5591 (N003L559115_W10),https://i1.foxtrot.com.ua/product/thumb/6415505.jpg,,44615,15.6,1920 x 1080,Intel® Core™ i7 (8 поколение),8850H,6,2.6,8 Гб,DDR4,2666,,256 Гб,,Intel UHD Graphics 630,,1 Мп (HD),376 x 260.65 x 20.3,1.93 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_x540ub-dm148-silver90nb0im3-m02100.html,Ноутбук ASUS X540UB-DM148 Silver,https://i1.foxtrot.com.ua/product/thumb/6415391.jpg,,16599,15.6,1920 x 1080,Intel® Core™ i3 (6 поколение),6006U,2,2.0,8 Гб,DDR4,2133,,256 Гб,NVIDIA,GeForce MX110,2 Гб,0.3 Мп (VGA),381 x 251 x 27.2,2 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_x542un-dm174-dark-grey90nb0g82-m04070.html,Ноутбук ASUS X542UN-DM174 Dark Grey,https://i1.foxtrot.com.ua/product/thumb/6415393.jpg,,23299,15.6,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,DDR4,2400,1 Тб,,NVIDIA,GeForce MX150,4 Гб,0.3 Мп (VGA),380 x 251 x 23.2,2.3 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_thinkpad-l38020m50021rt.html,Ноутбук LENOVO ThinkPad L380 (20M50021RT),https://i1.foxtrot.com.ua/product/thumb/6415407.jpg,,35169,13.3,1920 x 1080,Intel® Core™ i7 (8 поколение),8550U,4,1.8,8 Гб,DDR4,2400,,256 Гб,,Intel UHD Graphics 620,,1 Мп (HD),321.8 x 224.2 x 18.8,1.46 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_thinkpad-x380-yoga-silver20lh001prt.html,Ноутбук LENOVO ThinkPad X380 Yoga Silver (20LH001PRT),https://i1.foxtrot.com.ua/product/thumb/6415421.jpg,,48735,13.3,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,DDR4,2400,,256 Гб,,Intel UHD Graphics 620,,1 Мп (HD),313.5 x 222.2 x 18.2,1.43 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_thinkpad-x380-yoga20lh001jrt.html,Ноутбук LENOVO ThinkPad X380 Yoga (20LH001JRT),https://i1.foxtrot.com.ua/product/thumb/6415425.jpg,,60306,13.3,1920 x 1080,Intel® Core™ i7 (8 поколение),8550U,4,1.8,8 Гб,DDR4,2400,,512 Гб,,Intel UHD Graphics 620,,1 Мп (HD),313.5 x 222.2 x 18.2,1.43 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_inspiron-5570i553410ddl-80bl.html,Ноутбук Dell Inspiron 5570 (I553410DDL-80BL) Blue,https://i1.foxtrot.com.ua/product/thumb/6415570.jpg,,15099,15.6,1920 x 1080,Intel® Core™ i3 (6 поколение),6006U,2,2.0,4 Гб,DDR4,2400,1 Тб,,AMD,Radeon 530,2 Гб,1 Мп (HD),380 x 258 x 19.9,2.2 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_xps-15-9575x5716s3ndw-70s.html,Ноутбук DELL XPS 15 (9575) (X5716S3NDW-70S),https://i1.foxtrot.com.ua/product/thumb/6415580.jpg,,89999,15.6,3840 x 2160,Intel® Core™ i7 (8 поколение),8705G,4,3.1,16 Гб,DDR4,2400,,512 Гб,AMD,Radeon RX Vega M GL,4 Гб,1 Мп (HD),354 x 235 x 16,2 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_hp_elitebook-735-g5-3up63ea.html,Ноутбук HP EliteBook 735 G5 (3UP63EA),https://i1.foxtrot.com.ua/product/thumb/6415587.jpg,,37649,13.3,1920 x 1080,AMD Ryzen 5 / Ryzen 5 Pro,2500U,4,2.0,8 Гб,DDR4,2400,,256 Гб,,Radeon Vega 8 Graphics,,1 Мп (HD),17.7 х 310.4 х 229.3,1.33 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_hp_probook-440-g53ql28es.html,Ноутбук HP Probook 440 G5 (3QL28ES),https://i1.foxtrot.com.ua/product/thumb/6415595.jpg,,18455,14,1920 x 1080,Intel® Core™ i3 (7 поколение),7100U,2,2.4,4 Гб,DDR4,2400,,128 Гб,,Intel HD Graphics 620,,1 Мп (HD),33.6 x 23.8 x 2,1.63 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_hp_pavilion-15-gaming-4pn38ea.html,Ноутбук HP Pavilion 15 Gaming (4PN38EA),https://i1.foxtrot.com.ua/product/thumb/6415606.jpg,,29166,15.6,1920 x 1080,Intel® Core™ i5 (8 поколение),8300H,4,2.3,8 Гб,DDR4,2666,1 Тб,,NVIDIA,GeForce GTX1050,4 Гб,1 Мп (HD),"365 х 256,5 х 25,4",2.4 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_hp_pavilion-15-gaming-4pr36ea.html,Ноутбук HP Pavilion 15 Gaming (4PR36EA),https://i1.foxtrot.com.ua/product/thumb/6415607.jpg,,31180,15.6,1920 x 1080,Intel® Core™ i5 (8 поколение),8300H,4,2.3,8 Гб,DDR4,2666,,256 Гб,NVIDIA,GeForce GTX1050,4 Гб,1 Мп (HD),25.4 x 365 x 256.5,2.4 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_hp_pavilion-15-gaming-4pr95ea.html,Ноутбук HP Pavilion 15 Gaming (4PR95EA),https://i1.foxtrot.com.ua/product/thumb/6415611.jpg,,41468,15.6,1920 x 1080,Intel® Core™ i7 (8 поколение),8750H,6,2.2,16 Гб,DDR4,2666,2 Тб,128 Гб,NVIDIA,GeForce GTX1050,4 Гб,1 Мп (HD),25.4 x 365 x 256.5,2.4 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_alienware-17-r5a79321s3ndw-418.html,Ноутбук Dell Alienware 17 R5 (A79321S3NDW-418),https://i1.foxtrot.com.ua/product/thumb/6415524.jpg,,111748,17.3,1920 x 1080,Intel® Core™ i9 (8 поколение),8950HK,6,2.9,32 Гб,DDR4,2666,1 Тб,512 Гб,NVIDIA,GeForce GTX1070,8 Гб,1080p,424 x 332 x 29.9,4.42 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_g5-5587-g557161s2ndw-60b.html,Ноутбук DELL G5 5587 (G557161S2NDW-60B),https://i1.foxtrot.com.ua/product/thumb/6415548.jpg,,48051,15.6,1920 x 1080,Intel® Core™ i7 (8 поколение),8750H,6,2.2,16 Гб,DDR4,2666,1 Тб,256 Гб,NVIDIA,GeForce GTX1060,6 Гб,1 Мп (HD),389 x 274.7 x 24.95,2.61 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_g5-5587-g557161s3ndw-60b.html,Ноутбук DELL G5 5587 (G557161S3NDW-60B),https://i1.foxtrot.com.ua/product/thumb/6415552.jpg,,55899,15.6,3840 x 2160,Intel® Core™ i7 (8 поколение),8750H,6,2.2,16 Гб,DDR4,2666,1 Тб,512 Гб,NVIDIA,GeForce GTX1060,6 Гб,1 Мп (HD),389 x 274.7 x 24.95,2.61 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_inspiron-3552i35p45diw-60.html,Ноутбук DELL Inspiron 3552 (I35P45DIW-60),https://i1.foxtrot.com.ua/product/thumb/6415558.jpg,,9965,15.6,1366 х 768,Intel® Pentium™,N3710,4,1.6,4 Гб,DDR3L,1600,500 Гб,,,Intel HD Graphics 405,,1 Мп (HD),380 x 260.3 x 21.7,2.14 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_vostro-5471-n204vn01_u.html,Ноутбук DELL Vostro 5471 (N204VN01_U) (N204VN5471EMEA01_U) Silver,https://i1.foxtrot.com.ua/product/thumb/6415038.jpg,,28623,14,1920 x 1080,Intel® Core™ i7 (8 поколение),8550U,4,1.8,8 Гб,DDR4,2400,1 Тб,128 Гб,AMD,Radeon 530,4 Гб,1 Мп (HD),343 x 240.8 x 17.4,1.68 кг
